filepath,filename,emotion,label,actor_id,sample_rate,num_channels,duration,dataset,source,split
audio/hindi_00179.wav,hindi_00179.wav,neutral,0,hi_kahanisuno,16000,1,7.1,hindi,vaani,train
audio/hindi_00472.wav,hindi_00472.wav,happy,2,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00421.wav,hindi_00421.wav,calm,1,hi_spk05,16000,1,2.637,hindi,sarthwa8,train
audio/hindi_00669.wav,hindi_00669.wav,calm,1,rapidorc_spk_0,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00708.wav,hindi_00708.wav,happy,2,rapidorc_spk_0,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00683.wav,hindi_00683.wav,calm,1,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00666.wav,hindi_00666.wav,calm,1,rapidorc_spk_4,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00508.wav,hindi_00508.wav,sad,3,hi_spk06,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00164.wav,hindi_00164.wav,sad,3,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00833.wav,hindi_00833.wav,sad,3,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00645.wav,hindi_00645.wav,angry,4,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00488.wav,hindi_00488.wav,sad,3,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00322.wav,hindi_00322.wav,neutral,0,hi_spk03,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00439.wav,hindi_00439.wav,calm,1,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00200.wav,hindi_00200.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00108.wav,hindi_00108.wav,neutral,0,hi_kahanisuno,16000,1,6.1,hindi,vaani,train
audio/hindi_00649.wav,hindi_00649.wav,angry,4,rapidorc_spk_1,16000,1,4.0,hindi,rapidorc,train
audio/hindi_00188.wav,hindi_00188.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00271.wav,hindi_00271.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00410.wav,hindi_00410.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00838.wav,hindi_00838.wav,sad,3,rapidorc_spk_2,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00459.wav,hindi_00459.wav,sad,3,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00721.wav,hindi_00721.wav,happy,2,rapidorc_spk_2,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00816.wav,hindi_00816.wav,sad,3,rapidorc_spk_4,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00352.wav,hindi_00352.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00081.wav,hindi_00081.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00103.wav,hindi_00103.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00359.wav,hindi_00359.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00240.wav,hindi_00240.wav,neutral,0,hi_kahanisuno,16000,1,5.8,hindi,vaani,train
audio/hindi_00642.wav,hindi_00642.wav,angry,4,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00250.wav,hindi_00250.wav,angry,4,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00490.wav,hindi_00490.wav,calm,1,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00755.wav,hindi_00755.wav,happy,2,rapidorc_spk_0,16000,1,4.0,hindi,rapidorc,train
audio/hindi_00304.wav,hindi_00304.wav,sad,3,hi_spk02,16000,1,7.632,hindi,sarthwa8,train
audio/hindi_00744.wav,hindi_00744.wav,happy,2,rapidorc_spk_4,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00754.wav,hindi_00754.wav,happy,2,rapidorc_spk_0,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00291.wav,hindi_00291.wav,sad,3,hi_spk02,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00626.wav,hindi_00626.wav,angry,4,rapidorc_spk_4,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00411.wav,hindi_00411.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00012.wav,hindi_00012.wav,neutral,0,hi_kahanisuno,16000,1,6.1,hindi,vaani,train
audio/hindi_00756.wav,hindi_00756.wav,neutral,0,rapidorc_spk_2,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00285.wav,hindi_00285.wav,happy,2,hi_spk02,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00217.wav,hindi_00217.wav,angry,4,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00319.wav,hindi_00319.wav,neutral,0,hi_spk03,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00684.wav,hindi_00684.wav,calm,1,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00670.wav,hindi_00670.wav,calm,1,rapidorc_spk_0,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00719.wav,hindi_00719.wav,happy,2,rapidorc_spk_1,16000,1,4.0,hindi,rapidorc,train
audio/hindi_00846.wav,hindi_00846.wav,sad,3,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00026.wav,hindi_00026.wav,neutral,0,hi_kahanisuno,16000,1,5.9,hindi,vaani,train
audio/hindi_00417.wav,hindi_00417.wav,calm,1,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00765.wav,hindi_00765.wav,neutral,0,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00284.wav,hindi_00284.wav,calm,1,hi_spk02,16000,1,4.381,hindi,sarthwa8,train
audio/hindi_00049.wav,hindi_00049.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00806.wav,hindi_00806.wav,neutral,0,rapidorc_spk_2,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00159.wav,hindi_00159.wav,sad,3,hi_kahanisuno,16000,1,7.5,hindi,vaani,train
audio/hindi_00289.wav,hindi_00289.wav,happy,2,hi_spk02,16000,1,4.325,hindi,sarthwa8,train
audio/hindi_00767.wav,hindi_00767.wav,neutral,0,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00776.wav,hindi_00776.wav,neutral,0,rapidorc_spk_4,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00020.wav,hindi_00020.wav,sad,3,hi_kahanisuno,16000,1,5.5,hindi,vaani,train
audio/hindi_00394.wav,hindi_00394.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00549.wav,hindi_00549.wav,neutral,0,hi_spk07,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00801.wav,hindi_00801.wav,neutral,0,rapidorc_spk_2,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00497.wav,hindi_00497.wav,calm,1,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00185.wav,hindi_00185.wav,sad,3,hi_kahanisuno,16000,1,6.7,hindi,vaani,train
audio/hindi_00548.wav,hindi_00548.wav,neutral,0,hi_spk07,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00653.wav,hindi_00653.wav,calm,1,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00021.wav,hindi_00021.wav,angry,4,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00258.wav,hindi_00258.wav,neutral,0,hi_kahanisuno,16000,1,4.4,hindi,vaani,train
audio/hindi_00324.wav,hindi_00324.wav,sad,3,hi_spk03,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00287.wav,hindi_00287.wav,happy,2,hi_spk02,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00681.wav,hindi_00681.wav,calm,1,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00294.wav,hindi_00294.wav,sad,3,hi_spk02,16000,1,6.523,hindi,sarthwa8,train
audio/hindi_00114.wav,hindi_00114.wav,neutral,0,hi_kahanisuno,16000,1,7.0,hindi,vaani,train
audio/hindi_00823.wav,hindi_00823.wav,sad,3,rapidorc_spk_0,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00560.wav,hindi_00560.wav,neutral,0,hi_spk07,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00317.wav,hindi_00317.wav,calm,1,hi_spk03,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00395.wav,hindi_00395.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00437.wav,hindi_00437.wav,calm,1,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00340.wav,hindi_00340.wav,calm,1,hi_spk04,16000,1,6.2,hindi,sarthwa8,train
audio/hindi_00761.wav,hindi_00761.wav,neutral,0,rapidorc_spk_2,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00747.wav,hindi_00747.wav,happy,2,rapidorc_spk_0,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00650.wav,hindi_00650.wav,calm,1,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00582.wav,hindi_00582.wav,calm,1,hi_spk07,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00004.wav,hindi_00004.wav,neutral,0,hi_kahanisuno,16000,1,4.1,hindi,vaani,train
audio/hindi_00615.wav,hindi_00615.wav,angry,4,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00039.wav,hindi_00039.wav,angry,4,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00714.wav,hindi_00714.wav,happy,2,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00698.wav,hindi_00698.wav,calm,1,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00347.wav,hindi_00347.wav,calm,1,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00524.wav,hindi_00524.wav,sad,3,hi_spk06,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00572.wav,hindi_00572.wav,calm,1,hi_spk07,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00534.wav,hindi_00534.wav,neutral,0,hi_spk07,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00578.wav,hindi_00578.wav,neutral,0,hi_spk08,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00623.wav,hindi_00623.wav,angry,4,rapidorc_spk_4,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00216.wav,hindi_00216.wav,angry,4,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00028.wav,hindi_00028.wav,sad,3,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00841.wav,hindi_00841.wav,sad,3,rapidorc_spk_2,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00805.wav,hindi_00805.wav,neutral,0,rapidorc_spk_2,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00207.wav,hindi_00207.wav,neutral,0,hi_kahanisuno,16000,1,7.1,hindi,vaani,train
audio/hindi_00199.wav,hindi_00199.wav,sad,3,hi_kahanisuno,16000,1,7.1,hindi,vaani,train
audio/hindi_00313.wav,hindi_00313.wav,neutral,0,hi_spk01,16000,1,6.78,hindi,sarthwa8,train
audio/hindi_00170.wav,hindi_00170.wav,angry,4,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00759.wav,hindi_00759.wav,neutral,0,rapidorc_spk_2,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00493.wav,hindi_00493.wav,calm,1,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00418.wav,hindi_00418.wav,calm,1,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00235.wav,hindi_00235.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00734.wav,hindi_00734.wav,happy,2,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00105.wav,hindi_00105.wav,angry,4,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00401.wav,hindi_00401.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00008.wav,hindi_00008.wav,neutral,0,hi_kahanisuno,16000,1,7.7,hindi,vaani,train
audio/hindi_00661.wav,hindi_00661.wav,calm,1,rapidorc_spk_4,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00390.wav,hindi_00390.wav,neutral,0,hi_spk04,16000,1,6.635,hindi,sarthwa8,train
audio/hindi_00181.wav,hindi_00181.wav,neutral,0,hi_kahanisuno,16000,1,4.3,hindi,vaani,train
audio/hindi_00445.wav,hindi_00445.wav,sad,3,hi_spk05,16000,1,5.733,hindi,sarthwa8,train
audio/hindi_00055.wav,hindi_00055.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00058.wav,hindi_00058.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00006.wav,hindi_00006.wav,neutral,0,hi_kahanisuno,16000,1,6.0,hindi,vaani,train
audio/hindi_00444.wav,hindi_00444.wav,sad,3,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00386.wav,hindi_00386.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00660.wav,hindi_00660.wav,calm,1,rapidorc_spk_4,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00106.wav,hindi_00106.wav,angry,4,hi_kahanisuno,16000,1,7.8,hindi,vaani,train
audio/hindi_00519.wav,hindi_00519.wav,sad,3,hi_spk06,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00613.wav,hindi_00613.wav,angry,4,rapidorc_spk_2,16000,1,4.0,hindi,rapidorc,train
audio/hindi_00314.wav,hindi_00314.wav,calm,1,hi_spk03,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00351.wav,hindi_00351.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00182.wav,hindi_00182.wav,calm,1,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00797.wav,hindi_00797.wav,neutral,0,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00847.wav,hindi_00847.wav,sad,3,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00060.wav,hindi_00060.wav,neutral,0,hi_kahanisuno,16000,1,7.2,hindi,vaani,train
audio/hindi_00399.wav,hindi_00399.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00098.wav,hindi_00098.wav,neutral,0,hi_kahanisuno,16000,1,7.6,hindi,vaani,train
audio/hindi_00312.wav,hindi_00312.wav,neutral,0,hi_spk01,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00301.wav,hindi_00301.wav,sad,3,hi_spk02,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00279.wav,hindi_00279.wav,neutral,0,hi_spk01,16000,1,4.087,hindi,sarthwa8,train
audio/hindi_00375.wav,hindi_00375.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00176.wav,hindi_00176.wav,sad,3,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00510.wav,hindi_00510.wav,sad,3,hi_spk06,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00328.wav,hindi_00328.wav,angry,4,hi_spk03,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00716.wav,hindi_00716.wav,happy,2,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00363.wav,hindi_00363.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00272.wav,hindi_00272.wav,neutral,0,hi_kahanisuno,16000,1,7.5,hindi,vaani,train
audio/hindi_00485.wav,hindi_00485.wav,sad,3,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00034.wav,hindi_00034.wav,neutral,0,hi_kahanisuno,16000,1,6.8,hindi,vaani,train
audio/hindi_00345.wav,hindi_00345.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00416.wav,hindi_00416.wav,calm,1,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00656.wav,hindi_00656.wav,calm,1,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00255.wav,hindi_00255.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00221.wav,hindi_00221.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00476.wav,hindi_00476.wav,calm,1,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00718.wav,hindi_00718.wav,happy,2,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00541.wav,hindi_00541.wav,neutral,0,hi_spk07,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00528.wav,hindi_00528.wav,neutral,0,hi_spk07,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00243.wav,hindi_00243.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00415.wav,hindi_00415.wav,neutral,0,hi_spk04,16000,1,6.851,hindi,sarthwa8,train
audio/hindi_00791.wav,hindi_00791.wav,neutral,0,rapidorc_spk_0,16000,1,4.0,hindi,rapidorc,train
audio/hindi_00562.wav,hindi_00562.wav,neutral,0,hi_spk07,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00152.wav,hindi_00152.wav,sad,3,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00486.wav,hindi_00486.wav,sad,3,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00349.wav,hindi_00349.wav,calm,1,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00072.wav,hindi_00072.wav,happy,2,hi_kahanisuno,16000,1,5.1,hindi,vaani,train
audio/hindi_00571.wav,hindi_00571.wav,calm,1,hi_spk07,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00186.wav,hindi_00186.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00329.wav,hindi_00329.wav,angry,4,hi_spk03,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00461.wav,hindi_00461.wav,sad,3,hi_spk05,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00192.wav,hindi_00192.wav,angry,4,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00695.wav,hindi_00695.wav,calm,1,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00267.wav,hindi_00267.wav,sad,3,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00032.wav,hindi_00032.wav,angry,4,hi_kahanisuno,16000,1,7.8,hindi,vaani,train
audio/hindi_00115.wav,hindi_00115.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00405.wav,hindi_00405.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00856.wav,hindi_00856.wav,sad,3,rapidorc_spk_4,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00796.wav,hindi_00796.wav,neutral,0,rapidorc_spk_1,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00577.wav,hindi_00577.wav,neutral,0,hi_spk08,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00149.wav,hindi_00149.wav,angry,4,hi_kahanisuno,16000,1,7.7,hindi,vaani,train
audio/hindi_00388.wav,hindi_00388.wav,neutral,0,hi_spk04,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00617.wav,hindi_00617.wav,angry,4,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00111.wav,hindi_00111.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
audio/hindi_00743.wav,hindi_00743.wav,happy,2,rapidorc_spk_4,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00300.wav,hindi_00300.wav,sad,3,hi_spk02,16000,1,8.0,hindi,sarthwa8,train
audio/hindi_00851.wav,hindi_00851.wav,sad,3,rapidorc_spk_3,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00611.wav,hindi_00611.wav,angry,4,rapidorc_spk_2,16000,1,8.0,hindi,rapidorc,train
audio/hindi_00016.wav,hindi_00016.wav,neutral,0,hi_kahanisuno,16000,1,5.6,hindi,vaani,train
audio/hindi_00107.wav,hindi_00107.wav,neutral,0,hi_kahanisuno,16000,1,8.0,hindi,vaani,train
