filepath,filename,actor_id,actor_code,sentence_num,emotion,label,sample_rate,num_channels,duration,num_samples,file_size,sha256,split
audio/DC_sa03.wav,DC_sa03.wav,1,DC,3,sadness,5,16000,1,2.4229,38767,77578,b3c0f11bc3b7a40765c6affdfa43d1f84c0fb52ed4993e8833559cb395471c8c,train
audio/DC_sa04.wav,DC_sa04.wav,1,DC,4,sadness,5,16000,1,5.9836,95738,191520,e596ff4af217d17de149f8ca8d24a6693d9e2eec9c24618720a39820405c308c,train
audio/DC_sa05.wav,DC_sa05.wav,1,DC,5,sadness,5,16000,1,4.743,75888,151820,d77d1ade80af070583c6460ba3ac27204a47cd679398aab05d63e76313868a6e,train
audio/DC_sa06.wav,DC_sa06.wav,1,DC,6,sadness,5,16000,1,4.13,66080,132204,754da3af32ed0c79b781a928f11a4eaf303d617998f0f9b6b92b02a4e1e5f0ff,train
audio/DC_sa07.wav,DC_sa07.wav,1,DC,7,sadness,5,16000,1,2.9141,46625,93294,16595287238b2c2a0316671dc5456487507912f14d178ca557e15f4ee91a4725,train
audio/DC_sa08.wav,DC_sa08.wav,1,DC,8,sadness,5,16000,1,3.0608,48973,97990,7d41762d50868ca373aa43525e57ae3e24428a959726fc40ac87c2aa9f939b76,train
audio/DC_sa09.wav,DC_sa09.wav,1,DC,9,sadness,5,16000,1,2.7463,43941,87926,3adc513936419e82c6552bb46b47909550553305a1d9f9f927a106763efdb101,train
audio/DC_sa10.wav,DC_sa10.wav,1,DC,10,sadness,5,16000,1,4.1614,66583,133210,8cb913814d3c666c4ecefe147527db19a3c9b89bded48a33833e42aa5c5839f6,train
audio/DC_sa11.wav,DC_sa11.wav,1,DC,11,sadness,5,16000,1,6.2264,99623,199290,318b933b76fb42bba8abfb2eab6d8ce69619f899ac062a1119e107a3d4a2e84e,train
audio/DC_sa12.wav,DC_sa12.wav,1,DC,12,sadness,5,16000,1,5.3774,86038,172120,8feb4e638e9ae13af2277d72a8b22d8991ce2d115049a69310b22d35052caf5b,train
audio/DC_sa13.wav,DC_sa13.wav,1,DC,13,sadness,5,16000,1,5.9434,95094,190232,3c7d8cee709617d47ab52b6c5b52e961a9656f6bd0948f2d954a7850d0a326f3,train
audio/DC_sa14.wav,DC_sa14.wav,1,DC,14,sadness,5,16000,1,5.7233,91572,183188,aaedd2e6aa4a01592350e857224b3895cbe36f4fac7b88fee670cbcba4286913,train
audio/DC_sa15.wav,DC_sa15.wav,1,DC,15,sadness,5,16000,1,5.1887,83019,166082,2ec07482f0c8384f86980c23cbd327de03352d2f6a8f4e41e219e32120e5ff6a,train
audio/DC_su01.wav,DC_su01.wav,1,DC,1,surprise,6,16000,1,3.2495,51992,104028,43705acd2d2bbc596f2cd7eb0cddfcf177183615213c454520e5699f51eb5bf8,train
audio/DC_su02.wav,DC_su02.wav,1,DC,2,surprise,6,16000,1,3.2285,51656,103356,ac526f5b577747d2088bb0a7ee6a5200855bec19dc5d4a4f4b1a6610f806b344,train
audio/DC_su03.wav,DC_su03.wav,1,DC,3,surprise,6,16000,1,1.8659,29854,59752,280eaa19ddf48cd7fed12706582a491f771bbc54e3d92b789106c13148b91a59,train
audio/DC_su04.wav,DC_su04.wav,1,DC,4,surprise,6,16000,1,3.3543,53669,107382,9c5a30a051247793557384f7bd59a50fc8096fd2c71d8f2b824d8bb5dbf97303,train
audio/DC_su05.wav,DC_su05.wav,1,DC,5,surprise,6,16000,1,2.8302,45283,90610,1fd56e6247e1fe802168a4b3002fecdde57d043da082c674d3f12ba942964fc3,train
audio/DC_su06.wav,DC_su06.wav,1,DC,6,surprise,6,16000,1,2.4214,38742,77528,e16ff4931d18b6acb05078f0ea62edd64527e33432480f35793425730caf51a5,train
audio/DC_su07.wav,DC_su07.wav,1,DC,7,surprise,6,16000,1,3.4559,55295,110634,1df5371d182fbe02c4dedf0198742ddbba3c489c7e1645259978b00fdbfca812,train
audio/DC_su08.wav,DC_su08.wav,1,DC,8,surprise,6,16000,1,3.8082,60931,121906,7610ff700a6fbb43ac19fa75d8ab41c3e12167a9c70ba2ceab2a24f37278ed9b,train
audio/DC_su09.wav,DC_su09.wav,1,DC,9,surprise,6,16000,1,3.4339,54943,109930,80ffc9182a7e998a314fab8eeb385e0cc83056914375ff857d7ca71f90da5ffa,train
audio/DC_su10.wav,DC_su10.wav,1,DC,10,surprise,6,16000,1,4.0566,64906,129856,143348802b7a754a1a538c50f031dade24514b62da6c90ae80a043a8c5089223,train
audio/DC_su11.wav,DC_su11.wav,1,DC,11,surprise,6,16000,1,2.6729,42767,85578,70b95117856f9b49567d8685e5bd5f7728f83116fe845c067b112b13421ad7a8,train
audio/DC_su12.wav,DC_su12.wav,1,DC,12,surprise,6,16000,1,5.0314,80503,161050,1b7a6746a581fcae804ff2112bf10ab487db4cb7ff6e60da3dc2b3791dad6ee5,train
audio/DC_su13.wav,DC_su13.wav,1,DC,13,surprise,6,16000,1,4.2977,68763,137570,2bdb14b5b6907a132756ac117ae8376a74af740e6d7ff7d4386105673eaf9149,train
audio/DC_su14.wav,DC_su14.wav,1,DC,14,surprise,6,16000,1,5.739,91824,183692,bf5668ddf05ad226c72f722a0a2836016b42ee0a8ebdefa8298273386568e12b,train
audio/DC_su15.wav,DC_su15.wav,1,DC,15,surprise,6,16000,1,5.8176,93082,186208,bdf915ec6718da8e0a5bb7b3d0e3f6afb4ae8613560a5fd8a2fc1544e405215a,train
audio/JE_a01.wav,JE_a01.wav,2,JE,1,anger,0,16000,1,3.5593,56949,113942,a9dd7c8bcb1b1350318703a4e07cbe1e4be3f123f6192aac42f53439dd3e0a71,train
audio/JE_a02.wav,JE_a02.wav,2,JE,2,anger,0,16000,1,3.0939,49502,99048,771a0105e62fea760317ef1d99c9bd650686bf93e4ffa3cb073dc68ae86d5b27,train
audio/JE_a03.wav,JE_a03.wav,2,JE,3,anger,0,16000,1,2.2011,35218,70480,8e7134c87dadc4ba7f0e8a64430222b1b7644cabc513d001032393b8233182f4,train
audio/JE_a04.wav,JE_a04.wav,2,JE,4,anger,0,16000,1,3.2797,52476,104996,fb433fe472a99d9c5f179cd34ccc169c1c8929090df12ddc805cd65db98d7a95,train
audio/JE_a05.wav,JE_a05.wav,2,JE,5,anger,0,16000,1,3.2037,51260,102564,486c0fb8f6d95e9b757b4b2dd7d268165d086804246e3600e70140530a2a9e75,train
audio/JE_a06.wav,JE_a06.wav,2,JE,6,anger,0,16000,1,4.1396,66233,132510,557e215204d2dd9b0455104932ec3e7984755f0726a7103e0104416f757304ab,train
audio/JE_a07.wav,JE_a07.wav,2,JE,7,anger,0,16000,1,3.0869,49391,98826,6e7293b5b956cd7dfe911b096618de8719b29ef968ee329a4f5ecd0a9b5b8547,train
audio/JE_a08.wav,JE_a08.wav,2,JE,8,anger,0,16000,1,4.2238,67581,135206,8b8f244249ac3dc74866800d2ecfd504fbafd52eef24d9b8cc1b701927da65f9,train
audio/JE_a09.wav,JE_a09.wav,2,JE,9,anger,0,16000,1,4.869,77904,155852,da8cc0031752cca1bd9c24659f692c4bb097dc6d9d2cc58dd821a31f207c6b1e,train
audio/JE_a10.wav,JE_a10.wav,2,JE,10,anger,0,16000,1,5.1539,82462,164968,ac22884c5c9d845205eada7b9ff65af1ae434face9cd8d5d49d864d1d01ec5c8,train
audio/JE_a11.wav,JE_a11.wav,2,JE,11,anger,0,16000,1,3.2404,51847,103738,de61dcb95ada8edda94d47f9fd81c8373908a4efc65c80fac025c91c21d68120,train
audio/JE_a12.wav,JE_a12.wav,2,JE,12,anger,0,16000,1,3.8397,61436,122916,c4e85a67da679ddaa44767c030d5dc692b561f702bde5a3b94231e4e6db8018b,train
audio/JE_a13.wav,JE_a13.wav,2,JE,13,anger,0,16000,1,5.3309,85295,170634,d38d2260bc6e417769ccd480ea0315ea7ded366ce2733051730ef3d4e9994320,train
audio/JE_a14.wav,JE_a14.wav,2,JE,14,anger,0,16000,1,7.0248,112397,224838,1c5ec1968ac007ccc92f450f241f3bc3617292c2b938517a70ee84270a4ee319,train
audio/JE_a15.wav,JE_a15.wav,2,JE,15,anger,0,16000,1,6.1069,97711,195466,3663ac378dcfda3116baa62d68b342710f0e4a29b96a3895c8de2b18d8c13a5e,train
audio/JE_d01.wav,JE_d01.wav,2,JE,1,disgust,1,16000,1,4.4106,70569,141182,401fd23ee9a23d5098e90c034be2f687724c2865f16da649b94d2f71dbbac976,train
audio/JE_d02.wav,JE_d02.wav,2,JE,2,disgust,1,16000,1,3.5421,56674,113392,cbab2e0724bfc80607b317449a499ebe759e783b4f6c0fc0a9446e225c9f449d,train
audio/JE_d03.wav,JE_d03.wav,2,JE,3,disgust,1,16000,1,2.505,40080,80204,4a289e2de602c1d860206247b3ba50c4025d420f3711dbb58d9aeec0f15bca67,train
audio/JE_d04.wav,JE_d04.wav,2,JE,4,disgust,1,16000,1,4.1179,65886,131816,02233a738b028324c95e6b88a6a54b93daf0e4201dc796b7a134032aeec2668a,train
audio/JE_d05.wav,JE_d05.wav,2,JE,5,disgust,1,16000,1,3.5309,56494,113032,4ebf76e5eb9bff161a890949203bb8f90bec9ed4cd0daae75832e65b37cd445c,train
audio/JE_d06.wav,JE_d06.wav,2,JE,6,disgust,1,16000,1,3.1409,50255,100554,bcc98d01440994085b1178a6421740ea945138f4bb6818e5f2b9373f94eedf47,train
audio/JE_d07.wav,JE_d07.wav,2,JE,7,disgust,1,16000,1,2.8817,46108,92260,735d532c45c2b30b69498f41a7798de5ea535996b96c92fa5daa19855e0c7521,train
audio/JE_d08.wav,JE_d08.wav,2,JE,8,disgust,1,16000,1,4.2887,68619,137282,30c239b066562bebfd444ebfcdb61d502e47d97621c4426d35ef5644b4d06fd2,train
audio/JE_d09.wav,JE_d09.wav,2,JE,9,disgust,1,16000,1,4.0988,65581,131206,806003f02e1047d0f3ccaa2791b980badc744120ec3a66a3f48c314034a2b7e7,train
audio/JE_d10.wav,JE_d10.wav,2,JE,10,disgust,1,16000,1,3.5779,57247,114538,695a83777da4524f0ff59b360aeb6c504b8b49e9bbd76f6f4c98336287cde813,train
audio/JE_d11.wav,JE_d11.wav,2,JE,11,disgust,1,16000,1,3.6466,58345,116734,a4cb86e22deb6c7d797fbf5e2742425c83ea5c61f966c1adc321475872f134a5,train
