filepath,filename,emotion,label,actor_id,sentence,intensity,sample_rate,num_channels,duration,split,audio_hash
audio/1001_IEO_FEA_MD.wav,1001_IEO_FEA_MD.wav,fearful,4,1001,IEO,MD,16000,1,1.601625,train,4a9e22697134bdd4f4cc838d8308e469de456d59340f7a9016802d03e681223a
audio/1001_IEO_HAP_HI.wav,1001_IEO_HAP_HI.wav,happy,1,1001,IEO,HI,16000,1,1.7684375,train,c7a8de9867f3fe4bfab59aa81a9ac32d058d0ebd814b7fb292913f7c59420690
audio/1001_IEO_HAP_LO.wav,1001_IEO_HAP_LO.wav,happy,1,1001,IEO,LO,16000,1,1.7016875,train,11ec2c09928c48405b67c73c6e3c3c8f7ceb384e260b22a96aa7a985050d09d7
audio/1001_IEO_HAP_MD.wav,1001_IEO_HAP_MD.wav,happy,1,1001,IEO,MD,16000,1,1.6683125,train,a4159fdec90dbfb4019e713ed4d3dfbf49819a7123fd7b3819fad68b0dac39ab
audio/1001_IEO_NEU_XX.wav,1001_IEO_NEU_XX.wav,neutral,0,1001,IEO,XX,16000,1,1.601625,train,bbad5c4b884e8f677ef8801219b215441cba92da832fb57dfb89494ebdff8e9c
audio/1001_IEO_SAD_HI.wav,1001_IEO_SAD_HI.wav,sad,2,1001,IEO,HI,16000,1,2.002,train,39417a0f269c65ee21a82c11fa4ca5bafc42bb37ddf45ab323d22fdee6a392a2
audio/1001_IEO_SAD_LO.wav,1001_IEO_SAD_LO.wav,sad,2,1001,IEO,LO,16000,1,1.901875,train,558668b8591026c39ca0f51181083dda3792fe48e511ee23462a27616e8a7364
audio/1001_IEO_SAD_MD.wav,1001_IEO_SAD_MD.wav,sad,2,1001,IEO,MD,16000,1,1.7350625,train,8868cb30113e4e3fc206498520e17bc8e392aec766a340312a9a199df5a98781
audio/1001_IOM_ANG_XX.wav,1001_IOM_ANG_XX.wav,angry,3,1001,IOM,XX,16000,1,2.1354375,train,00d46fd45ef5c1419164fa6d046e91866a566b6673b8ceac5c9f3d42e47ca1f0
audio/1001_IOM_DIS_XX.wav,1001_IOM_DIS_XX.wav,disgust,5,1001,IOM,XX,16000,1,2.2689375,train,786e822a67dffa80bcab619067c6f656d2828a04ed7a0c979dd33f59a856d47d
audio/1001_IOM_FEA_XX.wav,1001_IOM_FEA_XX.wav,fearful,4,1001,IOM,XX,16000,1,2.8361875,train,a0975a88aa38920519a2145ed5b3bf8cad3cf59b4f9f6a1fe350bebce2c7d2ce
audio/1001_IOM_HAP_XX.wav,1001_IOM_HAP_XX.wav,happy,1,1001,IOM,XX,16000,1,2.002,train,54a8162c71d91fb536700f476dfec833f53bd579c83cab131e12ff4b98cb0af2
audio/1001_IOM_NEU_XX.wav,1001_IOM_NEU_XX.wav,neutral,0,1001,IOM,XX,16000,1,2.469125,train,5639636fa4b56b721f5c5e9845fed80153e8958b57ababb6fccdf3fd7a8f737d
audio/1001_IOM_SAD_XX.wav,1001_IOM_SAD_XX.wav,sad,2,1001,IOM,XX,16000,1,1.93525,train,a8eecb6af135c84413660267db3c7d922286ee34628759b2109c8b9b88ca8069
audio/1001_ITH_ANG_XX.wav,1001_ITH_ANG_XX.wav,angry,3,1001,ITH,XX,16000,1,2.369,train,0ec6786d789efd889f311660d8b5a80903228a6182ea9c6e837739f938c41198
audio/1001_ITH_DIS_XX.wav,1001_ITH_DIS_XX.wav,disgust,5,1001,ITH,XX,16000,1,2.1688125,train,054d9350614adc2d5124c7be8ba69366aba5bd8939643a8b0d31154fa2039973
audio/1001_ITH_FEA_XX.wav,1001_ITH_FEA_XX.wav,fearful,4,1001,ITH,XX,16000,1,2.102125,train,5bac6e3da2a88792b4eaf599ad430660aec6dadf019e32047e6b1d443ed364f0
audio/1001_ITH_HAP_XX.wav,1001_ITH_HAP_XX.wav,happy,1,1001,ITH,XX,16000,1,2.469125,train,2ad730e5f3c2520a87f6c8fb360f49bee054d5c4073a64040ef1a1cc9d208ec3
audio/1001_ITH_NEU_XX.wav,1001_ITH_NEU_XX.wav,neutral,0,1001,ITH,XX,16000,1,2.602625,train,2e5f117c4cdb75bd40f20be6fc1eefd9fc6c8c58116213728a9798d4e892e81d
audio/1001_ITH_SAD_XX.wav,1001_ITH_SAD_XX.wav,sad,2,1001,ITH,XX,16000,1,2.369,train,3d5ebe7f716d81298e56190aa9f519f040c3278ce9afc62e92f818adf90da1ff
audio/1001_ITS_ANG_XX.wav,1001_ITS_ANG_XX.wav,angry,3,1001,ITS,XX,16000,1,2.56925,train,e34fddf4a7c2e56f7ca992da2194bdae51ac605da0897f368ac613a2c4b44f43
audio/1001_ITS_DIS_XX.wav,1001_ITS_DIS_XX.wav,disgust,5,1001,ITS,XX,16000,1,2.2021875,train,2a16202be15cab5867993673932122df0c290247a100809f9249547798c818c7
audio/1001_ITS_FEA_XX.wav,1001_ITS_FEA_XX.wav,fearful,4,1001,ITS,XX,16000,1,2.1354375,train,1a669eef8094d0554800d2bb5cf7289dbc7b5042dee294bee3e294caee326699
audio/1001_ITS_HAP_XX.wav,1001_ITS_HAP_XX.wav,happy,1,1001,ITS,XX,16000,1,2.2021875,train,261f83de5d3f64ab2cbf3d22f610723b3da9904839cd4f0b46eb15d07c455245
audio/1001_ITS_NEU_XX.wav,1001_ITS_NEU_XX.wav,neutral,0,1001,ITS,XX,16000,1,2.43575,train,f2e836190fd82501b993d732de52b0f3d95d9ede0b8c9b10cec02e0bbfc55cb3
audio/1001_ITS_SAD_XX.wav,1001_ITS_SAD_XX.wav,sad,2,1001,ITS,XX,16000,1,2.6693125,train,461216b319fa53001d7009e6b5b90b8007a25cffca6dd546380d7442a6b68c83
audio/1001_IWL_ANG_XX.wav,1001_IWL_ANG_XX.wav,angry,3,1001,IWL,XX,16000,1,3.1698125,train,af261d682260ed21d78cac13844061ed8dda1150a9b240e44c2253b995909f84
audio/1001_IWL_DIS_XX.wav,1001_IWL_DIS_XX.wav,disgust,5,1001,IWL,XX,16000,1,2.56925,train,0f012c7f8b7a72c9b58f33ee4016dadb9fc9568919393694f405a1a53a550f80
audio/1001_IWL_FEA_XX.wav,1001_IWL_FEA_XX.wav,fearful,4,1001,IWL,XX,16000,1,2.369,train,2bc22e4fb6d3195ee4dca4f690d2cb674157a95e0c605176f39780629177cf24
audio/1001_IWL_HAP_XX.wav,1001_IWL_HAP_XX.wav,happy,1,1001,IWL,XX,16000,1,2.102125,train,efe63b1523336ed7e37214cd1a2def7f512bec6afce9e77293d5bef4c6fc050c
audio/1001_IWL_NEU_XX.wav,1001_IWL_NEU_XX.wav,neutral,0,1001,IWL,XX,16000,1,2.8361875,train,54ace12b0dd657041f3612ada0932871be26a3bd8f59afd8a595dff3f9f0f98c
audio/1001_IWL_SAD_XX.wav,1001_IWL_SAD_XX.wav,sad,2,1001,IWL,XX,16000,1,2.8361875,train,2afa4a843259d81cda37eb90d3eddf6df272c61cdd276b25ba99df952b44be2d
audio/1001_IWW_ANG_XX.wav,1001_IWW_ANG_XX.wav,angry,3,1001,IWW,XX,16000,1,2.2755625,train,b5b53f467f7e5b3d3f0b35937a7fecabba3ca8adc9c08c2eeca5e4fb0395078c
audio/1001_IWW_DIS_XX.wav,1001_IWW_DIS_XX.wav,disgust,5,1001,IWW,XX,16000,1,2.06875,train,47d7e5fe36afe124dc1123f5294c483174cf7d0b2e73a0516f2d29daae8bcd1e
audio/1001_IWW_FEA_XX.wav,1001_IWW_FEA_XX.wav,fearful,4,1001,IWW,XX,16000,1,2.2021875,train,bb18ed0dce41ae0f10cbd95dad352d3f1f533353510e9bd4918133ed9769ab04
audio/1001_IWW_HAP_XX.wav,1001_IWW_HAP_XX.wav,happy,1,1001,IWW,XX,16000,1,1.968625,train,6f9157608d04f0e6a60f059ef1bcd65e7ddf70547b12e16c45f86e923b5fb4ac
audio/1001_IWW_NEU_XX.wav,1001_IWW_NEU_XX.wav,neutral,0,1001,IWW,XX,16000,1,2.2689375,train,3086f9d6a5b5f1c137b3b7a27add42f01f620c86e09bb2a071706ae39b0aa6c6
audio/1001_IWW_SAD_XX.wav,1001_IWW_SAD_XX.wav,sad,2,1001,IWW,XX,16000,1,2.035375,train,7d4b5b5947d959421349ebe51b830cace3f7100ea28acc06923db582b2175e96
audio/1001_MTI_ANG_XX.wav,1001_MTI_ANG_XX.wav,angry,3,1001,MTI,XX,16000,1,3.003,train,091d724fb90db6ff40b552e184be493b42841b4818e513b6d640c79ccb87349a
audio/1001_MTI_DIS_XX.wav,1001_MTI_DIS_XX.wav,disgust,5,1001,MTI,XX,16000,1,2.93625,train,21f4448f7ed1f178fd0e1f25b383d84a83bc59d05416bf9deeef3876d35bf796
audio/1001_MTI_FEA_XX.wav,1001_MTI_FEA_XX.wav,fearful,4,1001,MTI,XX,16000,1,2.369,train,f745f432da1490e809cae9f4817ee8ec6367a730e3fbdb652825b8a00fc365e4
audio/1001_MTI_HAP_XX.wav,1001_MTI_HAP_XX.wav,happy,1,1001,MTI,XX,16000,1,2.369,train,c4bfd4d2d3148fe3b87df8b025cb7103ef347f2eaa18d712cc5e72945562cd4d
audio/1001_MTI_NEU_XX.wav,1001_MTI_NEU_XX.wav,neutral,0,1001,MTI,XX,16000,1,2.3023125,train,56e3e7946e5bfdda64df79bf9891ec5131c05d834b1631f0cc2d182a5f135456
audio/1001_MTI_SAD_XX.wav,1001_MTI_SAD_XX.wav,sad,2,1001,MTI,XX,16000,1,2.3023125,train,2cdb02d348034a6fc4ed684d8e507e78460a11a9712e08a2f57d937931728101
audio/1001_TAI_ANG_XX.wav,1001_TAI_ANG_XX.wav,angry,3,1001,TAI,XX,16000,1,2.3356875,train,4acf9055fd9bb88d329af42dbb6dc02983dc8be18a41bccd4587bcb32ca283e7
audio/1001_TAI_DIS_XX.wav,1001_TAI_DIS_XX.wav,disgust,5,1001,TAI,XX,16000,1,2.7360625,train,61be0959e7ce3dd5b951ebceea2f2fb3a19cf38947b5ad5ac0c391c6576ae3da
audio/1001_TAI_FEA_XX.wav,1001_TAI_FEA_XX.wav,fearful,4,1001,TAI,XX,16000,1,2.402375,train,a821c33da017643fb03799d075b82cd4ab7f6e62a13d8cbe39c753e0be628271
audio/1001_TAI_HAP_XX.wav,1001_TAI_HAP_XX.wav,happy,1,1001,TAI,XX,16000,1,2.5025,train,27b182e9008d82196a5b8d7dc6df14b79e4cb3594e7cbe4a47e94f24440b8ecc
audio/1001_TAI_NEU_XX.wav,1001_TAI_NEU_XX.wav,neutral,0,1001,TAI,XX,16000,1,2.56925,train,c2857906c38b2209f4025aac65d063c3e22fc8e33518e32d8c5a892fb21d86b0
audio/1001_TAI_SAD_XX.wav,1001_TAI_SAD_XX.wav,sad,2,1001,TAI,XX,16000,1,2.8028125,train,fc11988c5df1dbbbcb5e23deaeb9ab2d09fd5ca20955744a244b4f2717c34f73
audio/1001_TIE_ANG_XX.wav,1001_TIE_ANG_XX.wav,angry,3,1001,TIE,XX,16000,1,3.103125,train,77cc1eb44c2182f24f82a88db3947d4b2b499beb959c81a6dc606bb4d2f4791f
audio/1001_TIE_DIS_XX.wav,1001_TIE_DIS_XX.wav,disgust,5,1001,TIE,XX,16000,1,2.2021875,train,6ecaa986e65d22f1bcc6642a3aaaf015fcf2b32b3d6c96cb03aeea5aec79156d
audio/1001_TIE_FEA_XX.wav,1001_TIE_FEA_XX.wav,fearful,4,1001,TIE,XX,16000,1,2.2355625,train,47efc102ef7b39965cd1f6c81428e85027d7a11d3d2790b15b37d2596383c936
audio/1001_TIE_HAP_XX.wav,1001_TIE_HAP_XX.wav,happy,1,1001,TIE,XX,16000,1,2.3023125,train,c7aff2bebc0fb1e79f5c8c4cfe40d469a8cda747b33761487fca591c7f6005b9
audio/1001_TIE_NEU_XX.wav,1001_TIE_NEU_XX.wav,neutral,0,1001,TIE,XX,16000,1,2.535875,train,120e87fa9914fb122c59ddaa5a506ab4cd242cf8f1c876b44f4bf0e24e0186a7
audio/1001_TIE_SAD_XX.wav,1001_TIE_SAD_XX.wav,sad,2,1001,TIE,XX,16000,1,3.036375,train,f10904513058717dfc3dd7ca1c67f69e8ffaa8454ce2ab2d90330909b8178a2e
audio/1001_TSI_ANG_XX.wav,1001_TSI_ANG_XX.wav,angry,3,1001,TSI,XX,16000,1,2.5025,train,def1a1f3ebb57661b7017428e7278890b3b367bf05d13b8adfc9281bbd73c2e3
audio/1001_TSI_DIS_XX.wav,1001_TSI_DIS_XX.wav,disgust,5,1001,TSI,XX,16000,1,2.1688125,train,3904eacaea6beb9465ead0a09d9edcb8238fafacea649c352a71cedd44524c48
audio/1001_TSI_FEA_XX.wav,1001_TSI_FEA_XX.wav,fearful,4,1001,TSI,XX,16000,1,1.901875,train,a5a6d3e41c0849d0a0617c0621821279ee84f85237248952e9973f8c0a781d0a
audio/1001_TSI_HAP_XX.wav,1001_TSI_HAP_XX.wav,happy,1,1001,TSI,XX,16000,1,2.1688125,train,db01b15d9488f7d03d29fa59b94c15cbc7386bb0aaf1203ecffc2b7178a0fc50
audio/1001_TSI_NEU_XX.wav,1001_TSI_NEU_XX.wav,neutral,0,1001,TSI,XX,16000,1,2.43575,train,31df5627ab1843c2444ce0d73e3f0b766d161311a6d1d4a3971e34ce7d043721
audio/1001_TSI_SAD_XX.wav,1001_TSI_SAD_XX.wav,sad,2,1001,TSI,XX,16000,1,2.5025,train,60e0fc0367accefc2b7a4aa2dc236935e48836eeb88349a52bd4bfef99ad6b85
audio/1001_WSI_ANG_XX.wav,1001_WSI_ANG_XX.wav,angry,3,1001,WSI,XX,16000,1,2.7360625,train,6201e4ae7356105720d784c0f7dc30098788a36ccd44f4d769aebd66a066a08c
audio/1001_WSI_DIS_XX.wav,1001_WSI_DIS_XX.wav,disgust,5,1001,WSI,XX,16000,1,2.6693125,train,7e81da46119abde4cd67c1be2c26595e9f5bbef7a09290d03de1927f417cd172
audio/1001_WSI_FEA_XX.wav,1001_WSI_FEA_XX.wav,fearful,4,1001,WSI,XX,16000,1,2.3356875,train,cfd1d9e548b63c6dfdb106b673bed604c72939eb644eab0b90aa0fb2c5794de5
audio/1001_WSI_HAP_XX.wav,1001_WSI_HAP_XX.wav,happy,1,1001,WSI,XX,16000,1,2.2755625,train,dc9341bd127e7196f6a4dd8747b4c0fbf5d8d556bcae680f2abd8f3af02e5ae5
audio/1001_WSI_NEU_XX.wav,1001_WSI_NEU_XX.wav,neutral,0,1001,WSI,XX,16000,1,2.7360625,train,bde7dad2326708b9c83360fa8a95d61c65c7d6f92de529a09c5f688c34524651
audio/1001_WSI_SAD_XX.wav,1001_WSI_SAD_XX.wav,sad,2,1001,WSI,XX,16000,1,2.3356875,train,1e800ca42b22f1dc4e994d0689668094d09719ce56268c81c2a55294e2cf4f6c
audio/1002_DFA_ANG_XX.wav,1002_DFA_ANG_XX.wav,angry,3,1002,DFA,XX,16000,1,2.56925,train,31eda0c90ebd72b7f311ab3b980258c6d094e08be96da3d15fbd6a7e19ff91d8
audio/1002_DFA_DIS_XX.wav,1002_DFA_DIS_XX.wav,disgust,5,1002,DFA,XX,16000,1,2.535875,train,3a398b799e48b8564ad1733ef2845ef898376d5ce7f86167aa3f4205c590498e
audio/1002_DFA_FEA_XX.wav,1002_DFA_FEA_XX.wav,fearful,4,1002,DFA,XX,16000,1,2.7360625,train,c4446bd1082e27ee04dcf45432b1cffc8baf5840d851d7f3fd2f3c9d2c04be98
audio/1002_DFA_HAP_XX.wav,1002_DFA_HAP_XX.wav,happy,1,1002,DFA,XX,16000,1,2.2021875,train,f94a5f827691550aa0afaf5415e28e281c2beeb413245326aa650446dd0d7289
audio/1002_DFA_NEU_XX.wav,1002_DFA_NEU_XX.wav,neutral,0,1002,DFA,XX,16000,1,2.5025,train,3ee31d38d8e2a3216975505fe111faef333b02adfe508d0567ae4d31b9911799
audio/1002_DFA_SAD_XX.wav,1002_DFA_SAD_XX.wav,sad,2,1002,DFA,XX,16000,1,2.369,train,c875b32f45ba7c98b048985321e75a6d3eac2d5e3d0beca5aee1eb0c79c0b12c
audio/1002_IEO_ANG_HI.wav,1002_IEO_ANG_HI.wav,angry,3,1002,IEO,HI,16000,1,2.7360625,train,1affd52c09c545d847c4c4053d78fb086b7030c7aac25aed9df3cdd262cbc546
audio/1002_IEO_ANG_LO.wav,1002_IEO_ANG_LO.wav,angry,3,1002,IEO,LO,16000,1,2.402375,train,6bad56d54ad498311526dc7cb2e63206247b920f472db6dabd6f386ababed066
audio/1002_IEO_ANG_MD.wav,1002_IEO_ANG_MD.wav,angry,3,1002,IEO,MD,16000,1,2.7694375,train,3b79b628ab860478a5c9a371d6763a04fcf0e17b6c8d54d6b3fe34b1edc56330
audio/1002_IEO_DIS_HI.wav,1002_IEO_DIS_HI.wav,disgust,5,1002,IEO,HI,16000,1,3.003,train,7c9d579caabb207a6d355809caa7145a2056bf36bf4c7fecf6320c3e089f002c
audio/1002_IEO_DIS_LO.wav,1002_IEO_DIS_LO.wav,disgust,5,1002,IEO,LO,16000,1,2.8695625,train,4a0a124a4f87380cda4fc1527e700eeebf7ac7ce78501753ec8436694ff43ca7
audio/1002_IEO_DIS_MD.wav,1002_IEO_DIS_MD.wav,disgust,5,1002,IEO,MD,16000,1,2.602625,train,85a74dc88185f581a66c16b2d7e8cce161fc2f89ac7b825fd5f4c15b28489921
audio/1002_IEO_FEA_HI.wav,1002_IEO_FEA_HI.wav,fearful,4,1002,IEO,HI,16000,1,3.2031875,train,52b974469c8f8a5966080848c0a6996ce8d1b5ce7f4443f2e028f9ca95b5b117
audio/1002_IEO_FEA_LO.wav,1002_IEO_FEA_LO.wav,fearful,4,1002,IEO,LO,16000,1,2.602625,train,9955a19484a884d5c33e3823bd0d85efa2c1a4ad793a4ca0a5d01b090b488c8e
audio/1002_IEO_FEA_MD.wav,1002_IEO_FEA_MD.wav,fearful,4,1002,IEO,MD,16000,1,1.93525,train,055643733e26db0e66df5f39c06467974f528049c3de0bfca352c6b7ffc03cba
audio/1002_IEO_HAP_HI.wav,1002_IEO_HAP_HI.wav,happy,1,1002,IEO,HI,16000,1,2.5025,train,8d8c76573357ec717225c45d0358db1f189033b2a147978d37049230d224dc32
audio/1002_IEO_HAP_LO.wav,1002_IEO_HAP_LO.wav,happy,1,1002,IEO,LO,16000,1,2.8361875,train,0342b0aa13f6895329992d8120e99682146a06f00b3be6a39aeca34ada2d3c3e
audio/1002_IEO_HAP_MD.wav,1002_IEO_HAP_MD.wav,happy,1,1002,IEO,MD,16000,1,2.2689375,train,529ebbe11da94db56d87fc0f584a50ebb6a20ebf39b3dc31985a36d0c54f6cd2
audio/1002_IEO_NEU_XX.wav,1002_IEO_NEU_XX.wav,neutral,0,1002,IEO,XX,16000,1,2.56925,train,2686ee2b1f8ef4111e948f199ca3cde92659725999c4847fb7d6508f1d7390b2
audio/1002_IEO_SAD_HI.wav,1002_IEO_SAD_HI.wav,sad,2,1002,IEO,HI,16000,1,2.7360625,train,bd0170c347f37effdc94281aa15cda351e24df2d6241ac0fd03a6cd3a7e29e8d
audio/1002_IEO_SAD_LO.wav,1002_IEO_SAD_LO.wav,sad,2,1002,IEO,LO,16000,1,2.2689375,train,bd8a8539f004fb0d03e47db18b2022e9529d0ad7140736bd5dc73d6b47662717
audio/1002_IEO_SAD_MD.wav,1002_IEO_SAD_MD.wav,sad,2,1002,IEO,MD,16000,1,2.3690625,train,b92c6eb7950b0c0e2d428899f2b88be2238d5294315a78bff6813ebe7761ae52
audio/1002_IOM_ANG_XX.wav,1002_IOM_ANG_XX.wav,angry,3,1002,IOM,XX,16000,1,2.8361875,train,c54a717195d1185614e7df31341843f0d02d8234d01ef77f2e013a6b5824d270
audio/1002_IOM_DIS_XX.wav,1002_IOM_DIS_XX.wav,disgust,5,1002,IOM,XX,16000,1,2.7694375,train,266fd18e8fda52158368878b067f567c160cf1682298d2a071b696fd0fcbeb14
audio/1002_IOM_FEA_XX.wav,1002_IOM_FEA_XX.wav,fearful,4,1002,IOM,XX,16000,1,2.602625,train,7b1fbbc7c325f7c2b39afef4ae9367bc881332c8c79705fc880485f88520502d
audio/1002_IOM_HAP_XX.wav,1002_IOM_HAP_XX.wav,happy,1,1002,IOM,XX,16000,1,2.3356875,train,35a62d6c7c59220601b00db073a0bc5a2e42f39ba5fdb5d769546467bd8ed61b
audio/1002_IOM_NEU_XX.wav,1002_IOM_NEU_XX.wav,neutral,0,1002,IOM,XX,16000,1,2.3356875,train,92650c2866fb0ab72e9d555393a14371d72cd5b0c4b79283770b93655c866bf7
audio/1002_IOM_SAD_XX.wav,1002_IOM_SAD_XX.wav,sad,2,1002,IOM,XX,16000,1,2.6693125,train,8c5b8f27eeb65eada98bb850c471317588b1718d947b6f72519c2432cafd2dcd
audio/1002_ITH_ANG_XX.wav,1002_ITH_ANG_XX.wav,angry,3,1002,ITH,XX,16000,1,2.93625,train,666d55d74dde00bda6601bcba507a465c8ccea1b3b15fd0c95d5ce987807b0b0
audio/1002_ITH_DIS_XX.wav,1002_ITH_DIS_XX.wav,disgust,5,1002,ITH,XX,16000,1,3.8038125,train,0074c6c1f8231ec52f4b813f2f35cc3ac0af6ac7602d65596df90e9296aece45
audio/1002_ITH_FEA_XX.wav,1002_ITH_FEA_XX.wav,fearful,4,1002,ITH,XX,16000,1,3.5035,train,22499a40a16c7ec646df3e5872bd3d7ce30b40517aa7e65f699d28e05c5ecac0
audio/1002_ITH_HAP_XX.wav,1002_ITH_HAP_XX.wav,happy,1,1002,ITH,XX,16000,1,2.7694375,train,673d33eab042b22dcd7242b561e40775d338e0f6bf609284f9863b98e83b6889
audio/1002_ITH_NEU_XX.wav,1002_ITH_NEU_XX.wav,neutral,0,1002,ITH,XX,16000,1,2.5025,train,e5fab5a9a14743f7c32d2f8a8061a9cdbd65e3dce8cf3e36e6345e72c6bd9035
audio/1002_ITH_SAD_XX.wav,1002_ITH_SAD_XX.wav,sad,2,1002,ITH,XX,16000,1,2.7360625,train,f6e18b7adf5e166d684df7b1832646fdb2731560e120a5d6c889b0127bb0160b
audio/1002_ITS_ANG_XX.wav,1002_ITS_ANG_XX.wav,angry,3,1002,ITS,XX,16000,1,2.7026875,train,4a0abdc18a5255ac4f9bd8497adff9b316744bc5cac40e3127d0a474e1c53c45
audio/1002_ITS_DIS_XX.wav,1002_ITS_DIS_XX.wav,disgust,5,1002,ITS,XX,16000,1,2.8361875,train,056755a6e2020168ea81b65fd4e9159874d875f1529f6e399b66c0592f35eae8
audio/1002_ITS_FEA_XX.wav,1002_ITS_FEA_XX.wav,fearful,4,1002,ITS,XX,16000,1,2.469125,train,a2b52b3611ee73c7d3461b5781ee65370f1f1c2d8979ff043ebeeeaa420a2865
audio/1002_ITS_HAP_XX.wav,1002_ITS_HAP_XX.wav,happy,1,1002,ITS,XX,16000,1,2.43575,train,782bba512a497dfef630af25680a9d774925850ba58b9f2b86ff81d108cb8e5b
audio/1002_ITS_NEU_XX.wav,1002_ITS_NEU_XX.wav,neutral,0,1002,ITS,XX,16000,1,2.3356875,train,162bc36c804a008f30bc8382ba14276b0235c5e4f77f0178374e69a5487e44dd
audio/1002_ITS_SAD_XX.wav,1002_ITS_SAD_XX.wav,sad,2,1002,ITS,XX,16000,1,2.6359375,train,c97b1c508440f819f50a90d626c044aa22b15deecfe11abe718a1d1545089353
audio/1002_IWL_ANG_XX.wav,1002_IWL_ANG_XX.wav,angry,3,1002,IWL,XX,16000,1,2.602625,train,3ce2e958d0a36ec5ef2a1ee2b10c7f5950ae47055329095640ec9e605cdbf6e8
audio/1002_IWL_DIS_XX.wav,1002_IWL_DIS_XX.wav,disgust,5,1002,IWL,XX,16000,1,3.103125,train,0b516e4b65801c327414edf9e474a8563eb98086e78045f1914c3f70e8ec124d
audio/1002_IWL_FEA_XX.wav,1002_IWL_FEA_XX.wav,fearful,4,1002,IWL,XX,16000,1,3.2365625,train,b26db206d273ff5e5fbde0e12adc9fce858b18c509cc3a2ca3e73b1de8b25e99
audio/1002_IWL_HAP_XX.wav,1002_IWL_HAP_XX.wav,happy,1,1002,IWL,XX,16000,1,2.8695,train,30ae1b8bc594fca76a116c0a75c0058e9fc496db25bf09ae4d3442a771b56a5a
audio/1002_IWL_NEU_XX.wav,1002_IWL_NEU_XX.wav,neutral,0,1002,IWL,XX,16000,1,2.6359375,train,13ad5c07a9b419894c5714b132887d6c0c53120c165e7fec6843ce7b1691c4b3
audio/1002_IWL_SAD_XX.wav,1002_IWL_SAD_XX.wav,sad,2,1002,IWL,XX,16000,1,2.7026875,train,5a3d83800ef13001c54fd7e0f09a9cc9ebd9ba6e5e03004c50dffce93cfa1d21
