filepath,filename,emotion,label,actor_id,sample_rate,num_channels,duration,split,dataset
audio/cremad/1001_ITS_NEU_XX.wav,1001_ITS_NEU_XX.wav,neutral,0,1001,16000,1,2.43575,train,cremad
audio/cremad/1001_ITS_SAD_XX.wav,1001_ITS_SAD_XX.wav,sad,2,1001,16000,1,2.6693125,train,cremad
audio/cremad/1001_IWL_ANG_XX.wav,1001_IWL_ANG_XX.wav,angry,3,1001,16000,1,3.1698125,train,cremad
audio/cremad/1001_IWL_DIS_XX.wav,1001_IWL_DIS_XX.wav,disgust,5,1001,16000,1,2.56925,train,cremad
audio/cremad/1001_IWL_FEA_XX.wav,1001_IWL_FEA_XX.wav,fear,4,1001,16000,1,2.369,train,cremad
audio/cremad/1001_IWL_HAP_XX.wav,1001_IWL_HAP_XX.wav,happy,1,1001,16000,1,2.102125,train,cremad
audio/cremad/1001_IWL_NEU_XX.wav,1001_IWL_NEU_XX.wav,neutral,0,1001,16000,1,2.8361875,train,cremad
audio/cremad/1001_IWL_SAD_XX.wav,1001_IWL_SAD_XX.wav,sad,2,1001,16000,1,2.8361875,train,cremad
audio/cremad/1001_IWW_ANG_XX.wav,1001_IWW_ANG_XX.wav,angry,3,1001,16000,1,2.2755625,train,cremad
audio/cremad/1001_IWW_DIS_XX.wav,1001_IWW_DIS_XX.wav,disgust,5,1001,16000,1,2.06875,train,cremad
audio/cremad/1001_IWW_FEA_XX.wav,1001_IWW_FEA_XX.wav,fear,4,1001,16000,1,2.2021875,train,cremad
audio/cremad/1001_IWW_HAP_XX.wav,1001_IWW_HAP_XX.wav,happy,1,1001,16000,1,1.968625,train,cremad
audio/cremad/1001_IWW_NEU_XX.wav,1001_IWW_NEU_XX.wav,neutral,0,1001,16000,1,2.2689375,train,cremad
audio/cremad/1001_IWW_SAD_XX.wav,1001_IWW_SAD_XX.wav,sad,2,1001,16000,1,2.035375,train,cremad
audio/cremad/1001_MTI_ANG_XX.wav,1001_MTI_ANG_XX.wav,angry,3,1001,16000,1,3.003,train,cremad
audio/cremad/1001_MTI_DIS_XX.wav,1001_MTI_DIS_XX.wav,disgust,5,1001,16000,1,2.93625,train,cremad
audio/cremad/1001_MTI_FEA_XX.wav,1001_MTI_FEA_XX.wav,fear,4,1001,16000,1,2.369,train,cremad
audio/cremad/1001_MTI_HAP_XX.wav,1001_MTI_HAP_XX.wav,happy,1,1001,16000,1,2.369,train,cremad
audio/cremad/1001_MTI_NEU_XX.wav,1001_MTI_NEU_XX.wav,neutral,0,1001,16000,1,2.3023125,train,cremad
audio/cremad/1001_MTI_SAD_XX.wav,1001_MTI_SAD_XX.wav,sad,2,1001,16000,1,2.3023125,train,cremad
audio/cremad/1001_TAI_ANG_XX.wav,1001_TAI_ANG_XX.wav,angry,3,1001,16000,1,2.3356875,train,cremad
audio/cremad/1001_TAI_DIS_XX.wav,1001_TAI_DIS_XX.wav,disgust,5,1001,16000,1,2.7360625,train,cremad
audio/cremad/1001_TAI_FEA_XX.wav,1001_TAI_FEA_XX.wav,fear,4,1001,16000,1,2.402375,train,cremad
audio/cremad/1001_TAI_HAP_XX.wav,1001_TAI_HAP_XX.wav,happy,1,1001,16000,1,2.5025,train,cremad
audio/cremad/1001_TAI_NEU_XX.wav,1001_TAI_NEU_XX.wav,neutral,0,1001,16000,1,2.56925,train,cremad
audio/cremad/1001_TAI_SAD_XX.wav,1001_TAI_SAD_XX.wav,sad,2,1001,16000,1,2.8028125,train,cremad
audio/cremad/1001_TIE_ANG_XX.wav,1001_TIE_ANG_XX.wav,angry,3,1001,16000,1,3.103125,train,cremad
audio/cremad/1001_TIE_DIS_XX.wav,1001_TIE_DIS_XX.wav,disgust,5,1001,16000,1,2.2021875,train,cremad
audio/cremad/1001_TIE_FEA_XX.wav,1001_TIE_FEA_XX.wav,fear,4,1001,16000,1,2.2355625,train,cremad
audio/cremad/1001_TIE_HAP_XX.wav,1001_TIE_HAP_XX.wav,happy,1,1001,16000,1,2.3023125,train,cremad
audio/cremad/1001_TIE_NEU_XX.wav,1001_TIE_NEU_XX.wav,neutral,0,1001,16000,1,2.535875,train,cremad
audio/cremad/1001_TIE_SAD_XX.wav,1001_TIE_SAD_XX.wav,sad,2,1001,16000,1,3.036375,train,cremad
audio/cremad/1001_TSI_ANG_XX.wav,1001_TSI_ANG_XX.wav,angry,3,1001,16000,1,2.5025,train,cremad
audio/cremad/1001_TSI_DIS_XX.wav,1001_TSI_DIS_XX.wav,disgust,5,1001,16000,1,2.1688125,train,cremad
audio/cremad/1001_TSI_FEA_XX.wav,1001_TSI_FEA_XX.wav,fear,4,1001,16000,1,1.901875,train,cremad
audio/cremad/1001_TSI_HAP_XX.wav,1001_TSI_HAP_XX.wav,happy,1,1001,16000,1,2.1688125,train,cremad
audio/cremad/1001_TSI_NEU_XX.wav,1001_TSI_NEU_XX.wav,neutral,0,1001,16000,1,2.43575,train,cremad
audio/cremad/1001_TSI_SAD_XX.wav,1001_TSI_SAD_XX.wav,sad,2,1001,16000,1,2.5025,train,cremad
audio/cremad/1001_WSI_ANG_XX.wav,1001_WSI_ANG_XX.wav,angry,3,1001,16000,1,2.7360625,train,cremad
audio/cremad/1001_WSI_DIS_XX.wav,1001_WSI_DIS_XX.wav,disgust,5,1001,16000,1,2.6693125,train,cremad
audio/cremad/1001_WSI_FEA_XX.wav,1001_WSI_FEA_XX.wav,fear,4,1001,16000,1,2.3356875,train,cremad
audio/cremad/1001_WSI_HAP_XX.wav,1001_WSI_HAP_XX.wav,happy,1,1001,16000,1,2.2755625,train,cremad
audio/cremad/1001_WSI_NEU_XX.wav,1001_WSI_NEU_XX.wav,neutral,0,1001,16000,1,2.7360625,train,cremad
audio/cremad/1001_WSI_SAD_XX.wav,1001_WSI_SAD_XX.wav,sad,2,1001,16000,1,2.3356875,train,cremad
audio/cremad/1002_DFA_ANG_XX.wav,1002_DFA_ANG_XX.wav,angry,3,1002,16000,1,2.56925,train,cremad
audio/cremad/1002_DFA_DIS_XX.wav,1002_DFA_DIS_XX.wav,disgust,5,1002,16000,1,2.535875,train,cremad
audio/cremad/1002_DFA_FEA_XX.wav,1002_DFA_FEA_XX.wav,fear,4,1002,16000,1,2.7360625,train,cremad
audio/cremad/1002_DFA_HAP_XX.wav,1002_DFA_HAP_XX.wav,happy,1,1002,16000,1,2.2021875,train,cremad
audio/cremad/1002_DFA_NEU_XX.wav,1002_DFA_NEU_XX.wav,neutral,0,1002,16000,1,2.5025,train,cremad
audio/cremad/1002_DFA_SAD_XX.wav,1002_DFA_SAD_XX.wav,sad,2,1002,16000,1,2.369,train,cremad
audio/cremad/1002_IEO_ANG_HI.wav,1002_IEO_ANG_HI.wav,angry,3,1002,16000,1,2.7360625,train,cremad
audio/cremad/1002_IEO_ANG_LO.wav,1002_IEO_ANG_LO.wav,angry,3,1002,16000,1,2.402375,train,cremad
audio/cremad/1002_IEO_ANG_MD.wav,1002_IEO_ANG_MD.wav,angry,3,1002,16000,1,2.7694375,train,cremad
audio/cremad/1002_IEO_DIS_HI.wav,1002_IEO_DIS_HI.wav,disgust,5,1002,16000,1,3.003,train,cremad
audio/cremad/1002_IEO_DIS_LO.wav,1002_IEO_DIS_LO.wav,disgust,5,1002,16000,1,2.8695625,train,cremad
audio/cremad/1002_IEO_DIS_MD.wav,1002_IEO_DIS_MD.wav,disgust,5,1002,16000,1,2.602625,train,cremad
audio/cremad/1002_IEO_FEA_HI.wav,1002_IEO_FEA_HI.wav,fear,4,1002,16000,1,3.2031875,train,cremad
audio/cremad/1002_IEO_FEA_LO.wav,1002_IEO_FEA_LO.wav,fear,4,1002,16000,1,2.602625,train,cremad
audio/cremad/1002_IEO_FEA_MD.wav,1002_IEO_FEA_MD.wav,fear,4,1002,16000,1,1.93525,train,cremad
audio/cremad/1002_IEO_HAP_HI.wav,1002_IEO_HAP_HI.wav,happy,1,1002,16000,1,2.5025,train,cremad
audio/cremad/1002_IEO_HAP_LO.wav,1002_IEO_HAP_LO.wav,happy,1,1002,16000,1,2.8361875,train,cremad
audio/cremad/1002_IEO_HAP_MD.wav,1002_IEO_HAP_MD.wav,happy,1,1002,16000,1,2.2689375,train,cremad
audio/cremad/1002_IEO_NEU_XX.wav,1002_IEO_NEU_XX.wav,neutral,0,1002,16000,1,2.56925,train,cremad
audio/cremad/1002_IEO_SAD_HI.wav,1002_IEO_SAD_HI.wav,sad,2,1002,16000,1,2.7360625,train,cremad
audio/cremad/1002_IEO_SAD_LO.wav,1002_IEO_SAD_LO.wav,sad,2,1002,16000,1,2.2689375,train,cremad
audio/cremad/1002_IEO_SAD_MD.wav,1002_IEO_SAD_MD.wav,sad,2,1002,16000,1,2.3690625,train,cremad
audio/cremad/1002_IOM_ANG_XX.wav,1002_IOM_ANG_XX.wav,angry,3,1002,16000,1,2.8361875,train,cremad
audio/cremad/1002_IOM_DIS_XX.wav,1002_IOM_DIS_XX.wav,disgust,5,1002,16000,1,2.7694375,train,cremad
audio/cremad/1002_IOM_FEA_XX.wav,1002_IOM_FEA_XX.wav,fear,4,1002,16000,1,2.602625,train,cremad
audio/cremad/1002_IOM_HAP_XX.wav,1002_IOM_HAP_XX.wav,happy,1,1002,16000,1,2.3356875,train,cremad
audio/cremad/1002_IOM_NEU_XX.wav,1002_IOM_NEU_XX.wav,neutral,0,1002,16000,1,2.3356875,train,cremad
audio/cremad/1002_IOM_SAD_XX.wav,1002_IOM_SAD_XX.wav,sad,2,1002,16000,1,2.6693125,train,cremad
audio/cremad/1002_ITH_ANG_XX.wav,1002_ITH_ANG_XX.wav,angry,3,1002,16000,1,2.93625,train,cremad
audio/cremad/1002_ITH_DIS_XX.wav,1002_ITH_DIS_XX.wav,disgust,5,1002,16000,1,3.8038125,train,cremad
audio/cremad/1002_ITH_FEA_XX.wav,1002_ITH_FEA_XX.wav,fear,4,1002,16000,1,3.5035,train,cremad
audio/cremad/1002_ITH_HAP_XX.wav,1002_ITH_HAP_XX.wav,happy,1,1002,16000,1,2.7694375,train,cremad
audio/cremad/1002_ITH_NEU_XX.wav,1002_ITH_NEU_XX.wav,neutral,0,1002,16000,1,2.5025,train,cremad
audio/cremad/1002_ITH_SAD_XX.wav,1002_ITH_SAD_XX.wav,sad,2,1002,16000,1,2.7360625,train,cremad
audio/cremad/1002_ITS_ANG_XX.wav,1002_ITS_ANG_XX.wav,angry,3,1002,16000,1,2.7026875,train,cremad
audio/cremad/1002_ITS_DIS_XX.wav,1002_ITS_DIS_XX.wav,disgust,5,1002,16000,1,2.8361875,train,cremad
audio/cremad/1002_ITS_FEA_XX.wav,1002_ITS_FEA_XX.wav,fear,4,1002,16000,1,2.469125,train,cremad
audio/cremad/1002_ITS_HAP_XX.wav,1002_ITS_HAP_XX.wav,happy,1,1002,16000,1,2.43575,train,cremad
audio/cremad/1002_ITS_NEU_XX.wav,1002_ITS_NEU_XX.wav,neutral,0,1002,16000,1,2.3356875,train,cremad
audio/cremad/1002_ITS_SAD_XX.wav,1002_ITS_SAD_XX.wav,sad,2,1002,16000,1,2.6359375,train,cremad
audio/cremad/1002_IWL_ANG_XX.wav,1002_IWL_ANG_XX.wav,angry,3,1002,16000,1,2.602625,train,cremad
audio/cremad/1002_IWL_DIS_XX.wav,1002_IWL_DIS_XX.wav,disgust,5,1002,16000,1,3.103125,train,cremad
audio/cremad/1002_IWL_FEA_XX.wav,1002_IWL_FEA_XX.wav,fear,4,1002,16000,1,3.2365625,train,cremad
audio/cremad/1002_IWL_HAP_XX.wav,1002_IWL_HAP_XX.wav,happy,1,1002,16000,1,2.8695,train,cremad
audio/cremad/1002_IWL_NEU_XX.wav,1002_IWL_NEU_XX.wav,neutral,0,1002,16000,1,2.6359375,train,cremad
audio/cremad/1002_IWL_SAD_XX.wav,1002_IWL_SAD_XX.wav,sad,2,1002,16000,1,2.7026875,train,cremad
audio/cremad/1002_IWW_ANG_XX.wav,1002_IWW_ANG_XX.wav,angry,3,1002,16000,1,2.402375,train,cremad
audio/cremad/1002_IWW_DIS_XX.wav,1002_IWW_DIS_XX.wav,disgust,5,1002,16000,1,3.103125,train,cremad
audio/cremad/1002_IWW_FEA_XX.wav,1002_IWW_FEA_XX.wav,fear,4,1002,16000,1,2.602625,train,cremad
audio/cremad/1002_IWW_HAP_XX.wav,1002_IWW_HAP_XX.wav,happy,1,1002,16000,1,2.469125,train,cremad
audio/cremad/1002_IWW_NEU_XX.wav,1002_IWW_NEU_XX.wav,neutral,0,1002,16000,1,2.5025,train,cremad
audio/cremad/1002_IWW_SAD_XX.wav,1002_IWW_SAD_XX.wav,sad,2,1002,16000,1,2.369,train,cremad
audio/cremad/1002_MTI_ANG_XX.wav,1002_MTI_ANG_XX.wav,angry,3,1002,16000,1,2.7360625,train,cremad
audio/cremad/1002_MTI_DIS_XX.wav,1002_MTI_DIS_XX.wav,disgust,5,1002,16000,1,3.6369375,train,cremad
audio/cremad/1002_MTI_FEA_XX.wav,1002_MTI_FEA_XX.wav,fear,4,1002,16000,1,2.93625,train,cremad
audio/cremad/1002_MTI_HAP_XX.wav,1002_MTI_HAP_XX.wav,happy,1,1002,16000,1,2.6693125,train,cremad
audio/cremad/1002_MTI_NEU_XX.wav,1002_MTI_NEU_XX.wav,neutral,0,1002,16000,1,2.8695,train,cremad
audio/cremad/1002_MTI_SAD_XX.wav,1002_MTI_SAD_XX.wav,sad,2,1002,16000,1,2.7026875,train,cremad
audio/cremad/1002_TAI_ANG_XX.wav,1002_TAI_ANG_XX.wav,angry,3,1002,16000,1,2.5025,train,cremad
audio/cremad/1002_TAI_DIS_XX.wav,1002_TAI_DIS_XX.wav,disgust,5,1002,16000,1,3.2031875,train,cremad
audio/cremad/1002_TAI_FEA_XX.wav,1002_TAI_FEA_XX.wav,fear,4,1002,16000,1,2.7694375,train,cremad
audio/cremad/1002_TAI_HAP_XX.wav,1002_TAI_HAP_XX.wav,happy,1,1002,16000,1,2.535875,train,cremad
audio/cremad/1002_TAI_NEU_XX.wav,1002_TAI_NEU_XX.wav,neutral,0,1002,16000,1,2.6359375,train,cremad
audio/cremad/1002_TAI_SAD_XX.wav,1002_TAI_SAD_XX.wav,sad,2,1002,16000,1,2.7694375,train,cremad
audio/cremad/1002_TIE_ANG_XX.wav,1002_TIE_ANG_XX.wav,angry,3,1002,16000,1,2.535875,train,cremad
audio/cremad/1002_TIE_DIS_XX.wav,1002_TIE_DIS_XX.wav,disgust,5,1002,16000,1,3.603625,train,cremad
audio/cremad/1002_TIE_FEA_XX.wav,1002_TIE_FEA_XX.wav,fear,4,1002,16000,1,3.1364375,train,cremad
audio/cremad/1002_TIE_HAP_XX.wav,1002_TIE_HAP_XX.wav,happy,1,1002,16000,1,2.402375,train,cremad
audio/cremad/1002_TIE_SAD_XX.wav,1002_TIE_SAD_XX.wav,sad,2,1002,16000,1,3.1364375,train,cremad
audio/cremad/1002_TSI_ANG_XX.wav,1002_TSI_ANG_XX.wav,angry,3,1002,16000,1,2.43575,train,cremad
audio/cremad/1002_TSI_DIS_XX.wav,1002_TSI_DIS_XX.wav,disgust,5,1002,16000,1,2.7694375,train,cremad
audio/cremad/1002_TSI_FEA_XX.wav,1002_TSI_FEA_XX.wav,fear,4,1002,16000,1,2.3356875,train,cremad
audio/cremad/1002_TSI_HAP_XX.wav,1002_TSI_HAP_XX.wav,happy,1,1002,16000,1,2.035375,train,cremad
audio/cremad/1002_TSI_NEU_XX.wav,1002_TSI_NEU_XX.wav,neutral,0,1002,16000,1,2.369,train,cremad
audio/cremad/1002_TSI_SAD_XX.wav,1002_TSI_SAD_XX.wav,sad,2,1002,16000,1,2.402375,train,cremad
audio/cremad/1002_WSI_ANG_XX.wav,1002_WSI_ANG_XX.wav,angry,3,1002,16000,1,2.602625,train,cremad
audio/cremad/1002_WSI_DIS_XX.wav,1002_WSI_DIS_XX.wav,disgust,5,1002,16000,1,3.43675,train,cremad
audio/cremad/1002_WSI_FEA_XX.wav,1002_WSI_FEA_XX.wav,fear,4,1002,16000,1,2.5025,train,cremad
audio/cremad/1002_WSI_HAP_XX.wav,1002_WSI_HAP_XX.wav,happy,1,1002,16000,1,2.7694375,train,cremad
audio/cremad/1002_WSI_NEU_XX.wav,1002_WSI_NEU_XX.wav,neutral,0,1002,16000,1,2.43575,train,cremad
audio/cremad/1002_WSI_SAD_XX.wav,1002_WSI_SAD_XX.wav,sad,2,1002,16000,1,2.7360625,train,cremad
audio/cremad/1003_DFA_ANG_XX.wav,1003_DFA_ANG_XX.wav,angry,3,1003,16000,1,3.1364375,train,cremad
audio/cremad/1003_DFA_DIS_XX.wav,1003_DFA_DIS_XX.wav,disgust,5,1003,16000,1,3.2365625,train,cremad
audio/cremad/1003_DFA_FEA_XX.wav,1003_DFA_FEA_XX.wav,fear,4,1003,16000,1,3.06975,train,cremad
audio/cremad/1003_DFA_HAP_XX.wav,1003_DFA_HAP_XX.wav,happy,1,1003,16000,1,3.2699375,train,cremad
audio/cremad/1003_DFA_NEU_XX.wav,1003_DFA_NEU_XX.wav,neutral,0,1003,16000,1,3.2365625,train,cremad
audio/cremad/1003_DFA_SAD_XX.wav,1003_DFA_SAD_XX.wav,sad,2,1003,16000,1,3.2031875,train,cremad
audio/cremad/1003_IEO_ANG_HI.wav,1003_IEO_ANG_HI.wav,angry,3,1003,16000,1,2.56925,train,cremad
audio/cremad/1003_IEO_ANG_LO.wav,1003_IEO_ANG_LO.wav,angry,3,1003,16000,1,2.2755625,train,cremad
audio/cremad/1003_IEO_ANG_MD.wav,1003_IEO_ANG_MD.wav,angry,3,1003,16000,1,2.56925,train,cremad
audio/cremad/1003_IEO_DIS_HI.wav,1003_IEO_DIS_HI.wav,disgust,5,1003,16000,1,3.1698125,train,cremad
audio/cremad/1003_IEO_DIS_LO.wav,1003_IEO_DIS_LO.wav,disgust,5,1003,16000,1,2.002,train,cremad
audio/cremad/1003_IEO_DIS_MD.wav,1003_IEO_DIS_MD.wav,disgust,5,1003,16000,1,2.06875,train,cremad
audio/cremad/1003_IEO_FEA_HI.wav,1003_IEO_FEA_HI.wav,fear,4,1003,16000,1,2.7694375,train,cremad
audio/cremad/1003_IEO_FEA_LO.wav,1003_IEO_FEA_LO.wav,fear,4,1003,16000,1,2.56925,train,cremad
audio/cremad/1003_IEO_FEA_MD.wav,1003_IEO_FEA_MD.wav,fear,4,1003,16000,1,2.5025,train,cremad
audio/cremad/1003_IEO_HAP_HI.wav,1003_IEO_HAP_HI.wav,happy,1,1003,16000,1,2.2021875,train,cremad
audio/cremad/1003_IEO_HAP_LO.wav,1003_IEO_HAP_LO.wav,happy,1,1003,16000,1,2.369,train,cremad
audio/cremad/1003_IEO_HAP_MD.wav,1003_IEO_HAP_MD.wav,happy,1,1003,16000,1,2.3023125,train,cremad
audio/cremad/1003_IEO_NEU_XX.wav,1003_IEO_NEU_XX.wav,neutral,0,1003,16000,1,2.2689375,train,cremad
audio/cremad/1003_IEO_SAD_HI.wav,1003_IEO_SAD_HI.wav,sad,2,1003,16000,1,2.469125,train,cremad
audio/cremad/1003_IEO_SAD_LO.wav,1003_IEO_SAD_LO.wav,sad,2,1003,16000,1,2.5025,train,cremad
audio/cremad/1003_IEO_SAD_MD.wav,1003_IEO_SAD_MD.wav,sad,2,1003,16000,1,2.6693125,train,cremad
audio/cremad/1003_IOM_ANG_XX.wav,1003_IOM_ANG_XX.wav,angry,3,1003,16000,1,2.7360625,train,cremad
audio/cremad/1003_IOM_DIS_XX.wav,1003_IOM_DIS_XX.wav,disgust,5,1003,16000,1,3.3033125,train,cremad
audio/cremad/1003_IOM_FEA_XX.wav,1003_IOM_FEA_XX.wav,fear,4,1003,16000,1,2.6693125,train,cremad
audio/cremad/1003_IOM_HAP_XX.wav,1003_IOM_HAP_XX.wav,happy,1,1003,16000,1,2.902875,train,cremad
audio/cremad/1003_IOM_NEU_XX.wav,1003_IOM_NEU_XX.wav,neutral,0,1003,16000,1,3.2031875,train,cremad
audio/cremad/1003_IOM_SAD_XX.wav,1003_IOM_SAD_XX.wav,sad,2,1003,16000,1,2.8361875,train,cremad
audio/cremad/1003_ITH_ANG_XX.wav,1003_ITH_ANG_XX.wav,angry,3,1003,16000,1,3.6703125,train,cremad
audio/cremad/1003_ITH_DIS_XX.wav,1003_ITH_DIS_XX.wav,disgust,5,1003,16000,1,4.037375,train,cremad
audio/cremad/1003_ITH_FEA_XX.wav,1003_ITH_FEA_XX.wav,fear,4,1003,16000,1,3.536875,train,cremad
audio/cremad/1003_ITH_HAP_XX.wav,1003_ITH_HAP_XX.wav,happy,1,1003,16000,1,3.1364375,train,cremad
audio/cremad/1003_ITH_NEU_XX.wav,1003_ITH_NEU_XX.wav,neutral,0,1003,16000,1,4.037375,train,cremad
audio/cremad/1003_ITH_SAD_XX.wav,1003_ITH_SAD_XX.wav,sad,2,1003,16000,1,3.6369375,train,cremad
audio/cremad/1003_ITS_ANG_XX.wav,1003_ITS_ANG_XX.wav,angry,3,1003,16000,1,3.7370625,train,cremad
audio/cremad/1003_ITS_DIS_XX.wav,1003_ITS_DIS_XX.wav,disgust,5,1003,16000,1,3.7036875,train,cremad
audio/cremad/1003_ITS_FEA_XX.wav,1003_ITS_FEA_XX.wav,fear,4,1003,16000,1,3.1364375,train,cremad
audio/cremad/1003_ITS_HAP_XX.wav,1003_ITS_HAP_XX.wav,happy,1,1003,16000,1,3.7370625,train,cremad
audio/cremad/1003_ITS_NEU_XX.wav,1003_ITS_NEU_XX.wav,neutral,0,1003,16000,1,3.7370625,train,cremad
audio/cremad/1003_ITS_SAD_XX.wav,1003_ITS_SAD_XX.wav,sad,2,1003,16000,1,3.5035,train,cremad
audio/cremad/1003_IWL_ANG_XX.wav,1003_IWL_ANG_XX.wav,angry,3,1003,16000,1,3.536875,train,cremad
audio/cremad/1003_IWL_DIS_XX.wav,1003_IWL_DIS_XX.wav,disgust,5,1003,16000,1,4.404375,train,cremad
audio/cremad/1003_IWL_FEA_XX.wav,1003_IWL_FEA_XX.wav,fear,4,1003,16000,1,3.6703125,train,cremad
audio/cremad/1003_IWL_HAP_XX.wav,1003_IWL_HAP_XX.wav,happy,1,1003,16000,1,3.903875,train,cremad
audio/cremad/1003_IWL_NEU_XX.wav,1003_IWL_NEU_XX.wav,neutral,0,1003,16000,1,3.93725,train,cremad
audio/cremad/1003_IWL_SAD_XX.wav,1003_IWL_SAD_XX.wav,sad,2,1003,16000,1,3.7370625,train,cremad
audio/cremad/1003_IWW_ANG_XX.wav,1003_IWW_ANG_XX.wav,angry,3,1003,16000,1,3.403375,train,cremad
audio/cremad/1003_IWW_DIS_XX.wav,1003_IWW_DIS_XX.wav,disgust,5,1003,16000,1,3.103125,train,cremad
